"";"domain";"phylum";"className";"order";"family";"genus";"COLA1";"COLB1";"N2A";"N2B";"N3C1";"N1C"
"583";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanobrevibacter";0,00421364439911613;0,0111850512510442;0,01510580249062;0,010534489756042;0,0089321006453066;0,00587372145752297
"584";"Archaea";"Euryarchaeota";"Methanococci";"Methanococcales";"Methanocaldococcaceae";"Methanocaldococcus";0,00376879812377397;0,00464710340732478;0,00418959580284324;0,0037639184158096;0,00292371623729153;0,00304772441165259
"585";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanocellales";"Methanocellaceae";"Methanocella";0;0,00122038914309216;0;0,00266149223565189;0,00168800835663434;0,00162907722253017
"586";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanosarcinales";"Methanosarcinaceae";"Methanococcoides";0,00326387491692339;0,00345178175506762;0,00513118597273599;0,00460983977609916;0,00168800835663434;0,00282164451887544
"587";"Archaea";"Euryarchaeota";"Methanococci";"Methanococcales";"Methanococcaceae";"Methanococcus";0,00705077566953932;0,00572413246987687;0,00513118597273599;0,0072073550453588;0,00664569554576828;0,00598561192018403
"588";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanocorpusculaceae";"Methanocorpusculum";0,00266494271024371;0,00616266308869136;0;0,00704164657186422;0,00533795111636232;0,00502115322124138
"589";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoculleus";0,00326387491692339;0,00286206623493843;0,00362829639685091;0,00460983977609916;0,00395873049933569;0,00345579465338288
"590";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanosarcinales";"Methanosarcinaceae";"Methanohalobium";0;0,00211377600084106;0;0,00266149223565189;0,0011936021556757;0
"591";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanosarcinales";"Methanosarcinaceae";"Methanohalophilus";0;0,00122038914309216;0;0,00153661325869972;0,0011936021556757;0
"592";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanomicrobiaceae";"Methanoplanus";0,00376879812377397;0,0014946653441041;0;0,00217309931057546;0,00168800835663434;0,00115193155112763
"593";"Archaea";"Euryarchaeota";"Methanopyri";"Methanopyrales";"Methanopyraceae";"Methanopyrus";0;0,0014946653441041;0,00296249160262115;0,00343597170158004;0;0,00230386310225525
"594";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"unclassified (derived from Methanomicrobiales)";"Methanoregula";0,00421364439911613;0,00244077828618432;0,00209479790142162;0,00307322651739944;0,00292371623729153;0,00115193155112763
"595";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanosarcinales";"Methanosaetaceae";"Methanosaeta";0,00266494271024371;0,00334217331302988;0;0,00307322651739944;0,0037745014320221;0,00162907722253017
"596";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanosarcinales";"Methanosarcinaceae";"Methanosarcina";0,00863540134060088;0,00832194443725986;0,00811311738587618;0,00783522099095526;0,00642774432246468;0,00630938895254517
"597";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanosphaera";0,00376879812377397;0,0084990269171238;0,00468411050670265;0,00460983977609916;0,00315797446826852;0,00304772441165259
"598";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"unclassified (derived from Methanomicrobiales)";"Methanosphaerula";0;0,00211377600084106;0,00209479790142162;0,00217309931057546;0,00292371623729153;0,00162907722253017
"599";"Archaea";"Euryarchaeota";"Methanomicrobia";"Methanomicrobiales";"Methanospirillaceae";"Methanospirillum";0,00266494271024371;0,00334217331302988;0,00362829639685091;0,0037639184158096;0,00292371623729153;0,00257579725374815
"600";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanothermobacter";0,00266494271024371;0,00355801519318093;0,00362829639685091;0,00434619862115092;0,0037745014320221;0,00230386310225525
"601";"Archaea";"Euryarchaeota";"Methanococci";"Methanococcales";"Methanococcaceae";"Methanothermococcus";0;0,000862945438766905;0;0;0;0
"602";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanothermaceae";"Methanothermus";0;0,000862945438766905;0;0,00266149223565189;0,0011936021556757;0,00162907722253017
"603";"Bacteria";"Verrucomicrobia";"unclassified (derived from Verrucomicrobia)";"Methylacidiphilales";"Methylacidiphilaceae";"Methylacidiphilum";0,00421364439911613;0,00272887308295678;0,00209479790142162;0,00343597170158004;0,00238720431135141;0,00199520397339468
"604";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"unclassified (derived from Burkholderiales)";"Methylibium";0,0135885948821395;0,0106740455795428;0,0267445892544916;0,0272721799027087;0,0125753790308579;0,00892282342697635
"605";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Methylophilales";"Methylophilaceae";"Methylobacillus";0,0088386150576712;0,00771841864782473;0,0172741460237671;0,01139582892442;0,00653762825350376;0,00691158930676576
"606";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Methylococcales";"Methylococcaceae";"Methylobacter";0,00326387491692339;0,00422755200168213;0,01239299151428;0,00595127756050552;0,00337601671326869;0,00199520397339468
"607";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Methylobacteriaceae";"Methylobacterium";0,0187495339307305;0,0197913860235156;0,0331878402460586;0,0333484021282631;0,0310566014525866;0,0239424476807361
"608";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Beijerinckiaceae";"Methylocella";0,00421364439911613;0,00488155657236863;0,00863707301188355;0,00651929793172638;0,00584743247458306;0,00460772620451051
"609";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Methylococcales";"Methylococcaceae";"Methylococcus";0,00942199530943492;0,00668434662605975;0,0163608946306682;0,0144963804898412;0,00572431484448356;0,00598561192018403
"610";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Thiotrichales";"Piscirickettsiaceae";"Methylophaga";0,00188439906188698;0,00385920932391236;0,0198729978186996;0,00736933830521239;0,00168800835663434;0,00257579725374815
"611";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhizobiales";"Methylocystaceae";"Methylosinus";0,00498565128855637;0,00322884617534507;0,00628439370426486;0,00614645303479888;0,00506402506990303;0,00382052473926244
"612";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Methylophilales";"Methylophilaceae";"Methylotenera";0,00595899305624746;0,00524909218062309;0,01239299151428;0,0104218181769469;0,0044660503226533;0,00446141171348818
"613";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Methylophilales";"Methylophilaceae";"Methylovorus";0,00624984464357683;0,00413854093813725;0,0116633411028664;0,00841637743951357;0,0037745014320221;0,0048872316675905
"614";"Eukaryota";"Ascomycota";"Saccharomycetes";"Saccharomycetales";"Debaryomycetaceae";"Meyerozyma";0;0,00366116742927647;0,00362829639685091;0,00217309931057546;0,0044660503226533;0,00460772620451051
"615";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Micrococcaceae";"Micrococcus";0,0422626642758546;0,028306715058278;0,0780997296054384;0,0500756775873687;0,0325571261460385;0,0235512962013988
"616";"Bacteria";"Cyanobacteria";"unclassified (derived from Cyanobacteria)";"Oscillatoriales";"unclassified (derived from Oscillatoriales)";"Microcoleus";0;0,00334217331302988;0,00662433260623319;0,00532298447130378;0,00206737957765406;0,00230386310225525
"617";"Bacteria";"Cyanobacteria";"unclassified (derived from Cyanobacteria)";"Chroococcales";"unclassified (derived from Chroococcales)";"Microcystis";0,00461581617340241;0,00472654682708827;0,00554231429410161;0,00460983977609916;0,00358080646702711;0,00345579465338288
"618";"Eukaryota";"Chlorophyta";"Prasinophyceae";"Mamiellales";"unclassified (derived from Mamiellales)";"Micromonas";0;0,00286206623493843;0,00513118597273599;0,0037639184158096;0,00168800835663434;0,00162907722253017
"619";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Micromonosporaceae";"Micromonospora";0,0137186322457944;0,014047733981909;0,016758383211373;0,0245377459893325;0,0153320972960505;0,0142950946120139
"620";"Bacteria";"Bacteroidetes";"Cytophagia";"Cytophagales";"Cytophagaceae";"Microscilla";0,00461581617340241;0,00366116742927647;0,00725659279370181;0,00406549654380401;0,0043035937747931;0,00304772441165259
"621";"Eukaryota";"Chordata";"Mammalia";"Rodentia";"Cricetidae";"Microtus";0;0,000862945438766905;0;0,00153661325869972;0;0
"622";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Microviridae";"Microvirus";0,113721570867679;0,0414483393331484;0,0663426166392601;0,0405677541139241;0,0759791293820119;0,0651834491856907
"623";"Eukaryota";"Chordata";"Actinopterygii";"Cypriniformes";"Cobitidae";"Misgurnus";0;0;0;0;0;0,00115193155112763
"624";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Mitsuokella";0,00461581617340241;0,00690356351013524;0;0,00841637743951357;0,00716161293405423;0,00806352085789339
"625";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Actinomycetaceae";"Mobiluncus";0,0192171751759153;0,0302892619737682;0,0221692571764064;0,0285826588363797;0,0286713076643085;0,034365421656807
"626";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Poxviridae";"Molluscipoxvirus";0,00799482813073113;0,00413854093813725;0,00209479790142162;0;0,0052027911753827;0,00115193155112763
"627";"Eukaryota";"Basidiomycota";"Agaricomycetes";"Agaricales";"Marasmiaceae";"Moniliophthora";0,00326387491692339;0,00559252562552211;0,00837919160568648;0,00574948035002858;0,0043035937747931;0,00691158930676576
"628";"Eukaryota";"Chytridiomycota";"Monoblepharidomycetes";"Monoblepharidales";"Monoblepharidaceae";"Monoblepharella";0;0,000862945438766905;0;0,00217309931057546;0;0,00162907722253017
"629";"Eukaryota";"Chordata";"Mammalia";"Didelphimorphia";"Didelphidae";"Monodelphis";0,00624984464357683;0,0101005174000909;0,00513118597273599;0,00509636962699228;0,00631594893653703;0,00671685746077972
"630";"Eukaryota";"Chordata";"Mammalia";"Cetacea";"Monodontidae";"Monodon";0;0;0;0;0;0,00115193155112763
"631";"Eukaryota";"unclassified (derived from Eukaryota)";"unclassified (derived from Eukaryota)";"Choanoflagellida";"Codonosigidae";"Monosiga";0,00498565128855637;0,00673981933345435;0,00592498320524231;0,00651929793172638;0,00608620068325683;0,00651630889012066
"632";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Geraniales";"Geraniaceae";"Monsonia";0,00729824618429717;0,00122038914309216;0;0,00217309931057546;0;0
"633";"Bacteria";"Firmicutes";"Clostridia";"Thermoanaerobacterales";"Thermoanaerobacteraceae";"Moorella";0,00729824618429717;0,00762132775587766;0,00694765865063941;0,0114989607000572;0,0085240243669125;0,00691158930676576
"634";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Pseudomonadales";"Moraxellaceae";"Moraxella";0,0162102136632618;0,00925405886534064;0,0164944551702573;0,010756292810898;0,00695983675132868;0,00630938895254517
"635";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Alteromonadales";"Moritellaceae";"Moritella";0,00326387491692339;0,00322884617534507;0,00418959580284324;0,00217309931057546;0,00315797446826852;0,00257579725374815
"636";"Eukaryota";"unclassified (derived from Fungi)";"unclassified (derived from Fungi)";"Mortierellales";"Mortierellaceae";"Mortierella";0;0;0;0,00153661325869972;0,0011936021556757;0
"637";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Rosales";"Moraceae";"Morus";0,0116162159642777;0,00311139402740185;0,00755290124531001;0,0063356187713435;0,00206737957765406;0,00162907722253017
"638";"Eukaryota";"Chordata";"Mammalia";"unclassified (derived from Mammalia)";"Moschidae";"Moschus";0;0,000862945438766905;0;0;0;0,00115193155112763
"639";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Caudovirales";"Myoviridae";"Mu-like viruses";0;0,000862945438766905;0;0;0;0
"640";"Bacteria";"Bacteroidetes";"Sphingobacteria";"Sphingobacteriales";"Sphingobacteriaceae";"Mucilaginibacter";0,00729824618429717;0,00711603038636185;0,0138953173012788;0,0129477334612524;0,00716161293405423;0,00304772441165259
"641";"Eukaryota";"Chordata";"Mammalia";"unclassified (derived from Mammalia)";"Cervidae";"Muntiacus";0;0,000862945438766905;0;0;0;0
"642";"Eukaryota";"Chordata";"Mammalia";"Rodentia";"Muridae";"Mus";0,0159896562614623;0,0229127858488109;0,0110846285882032;0,0132184470609853;0,0125186050206765;0,0156255597954418
"643";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Mycobacteriaceae";"Mycobacterium";0,0635967235008045;0,0786985423213819;0,0725356858319594;0,0720407822998353;0,0738684491925276;0,0860794291961253
"644";"Bacteria";"Tenericutes";"Mollicutes";"Mycoplasmatales";"Mycoplasmataceae";"Mycoplasma";0,00679429744106976;0,00854272400164511;0,00662433260623319;0,00827491564292599;0,00546977222804638;0,0079808158935787
"645";"Eukaryota";"Ascomycota";"Dothideomycetes";"Capnodiales";"Mycosphaerellaceae";"Mycosphaerella";0;0,0014946653441041;0,00209479790142162;0,00307322651739944;0;0
"646";"Eukaryota";"Ascomycota";"Dothideomycetes";"Myriangiales";"Myriangiaceae";"Myriangium";0;0,000862945438766905;0;0;0;0
"647";"Eukaryota";"Chordata";"Mammalia";"Chiroptera";"Mystacinidae";"Mystacina";0;0;0;0;0,0011936021556757;0
"648";"Bacteria";"Proteobacteria";"Deltaproteobacteria";"Myxococcales";"Myxococcaceae";"Myxococcus";0,00679429744106976;0,00679483917969319;0,0127421581833148;0,0104218181769469;0,00909020319629622;0,00587372145752297
"649";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Caudovirales";"Podoviridae";"N4-like viruses";0;0,00286206623493843;0,00468411050670265;0,0072073550453588;0,00168800835663434;0,00162907722253017
"650";"Eukaryota";"unclassified (derived from Eukaryota)";"Heterolobosea";"Schizopyrenida";"Vahlkampfiidae";"Naegleria";0,00376879812377397;0,00334217331302988;0,00362829639685091;0,00217309931057546;0,0011936021556757;0,00199520397339468
"651";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Nakamurellaceae";"Nakamurella";0,0150751924950959;0,0184678388630663;0,0194263565629491;0,0186304456495632;0,0184139972096234;0,0220377481890707
"652";"Eukaryota";"Ascomycota";"Saccharomycetes";"Saccharomycetales";"Saccharomycetaceae";"Nakaseomyces";0,00498565128855637;0,00510525406420691;0,00628439370426486;0,0066979419099768;0,00620213873296217;0,00914317323495776
"653";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Ranunculales";"Berberidaceae";"Nandina";0,0088386150576712;0,00122038914309216;0,00296249160262115;0,00217309931057546;0;0,00230386310225525
"654";"Archaea";"Nanoarchaeota";"unclassified (derived from Nanoarchaeota)";"unclassified (derived from Nanoarchaeota)";"unclassified (derived from Nanoarchaeota)";"Nanoarchaeum";0;0;0,00209479790142162;0,00153661325869972;0;0
"655";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Nanoviridae";"Nanovirus";0;0,000862945438766905;0;0;0;0
"656";"Eukaryota";"Arthropoda";"Insecta";"Hymenoptera";"Pteromalidae";"Nasonia";0,00532988542048742;0,0151691965034137;0,0148124580131058;0,00434619862115092;0,00266897555818116;0,00282164451887544
"657";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Brassicales";"Brassicaceae";"Nasturtium";0,0242787835539001;0,000862945438766905;0;0;0,0011936021556757;0
"658";"Bacteria";"Firmicutes";"Clostridia";"Natranaerobiales";"Natranaerobiaceae";"Natranaerobius";0,00705077566953932;0,00456627805198949;0,00362829639685091;0,00869239724230184;0,00337601671326869;0,00460772620451051
"659";"Archaea";"Euryarchaeota";"Halobacteria";"Halobacteriales";"Halobacteriaceae";"Natrialba";0,00266494271024371;0,00192960466195618;0,00418959580284324;0,00266149223565189;0,00168800835663434;0,00345579465338288
"660";"Archaea";"Euryarchaeota";"Halobacteria";"Halobacteriales";"Halobacteriaceae";"Natronomonas";0,00188439906188698;0,00322884617534507;0,00755290124531001;0,00406549654380401;0,00168800835663434;0,00345579465338288
"661";"Eukaryota";"Ascomycota";"Saccharomycetes";"Saccharomycetales";"Saccharomycetaceae";"Naumovia";0;0,0014946653441041;0,00362829639685091;0,00153661325869972;0;0,00162907722253017
"662";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Nautiliales";"Nautiliaceae";"Nautilia";0,00188439906188698;0,00228313902599475;0,00209479790142162;0,00217309931057546;0,00206737957765406;0,00282164451887544
"663";"Eukaryota";"Ascomycota";"Sordariomycetes";"Hypocreales";"Nectriaceae";"Nectria";0,0192171751759153;0,00987686198991397;0,00888747480786346;0,0337005597516786;0,00818292410960674;0,00728545482034801
"664";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Neisseriales";"Neisseriaceae";"Neisseria";0,0408527981598208;0,0571697282671231;0,0512690820127731;0,0975113998234616;0,0751874621778237;0,0660228641496084
"665";"Eukaryota";"Cnidaria";"Anthozoa";"Actiniaria";"Edwardsiidae";"Nematostella";0,00498565128855637;0,0126532639469842;0,00982547309047302;0,00704164657186422;0,00238720431135141;0,00230386310225525
"666";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rickettsiales";"Anaplasmataceae";"Neorickettsia";0,00266494271024371;0,00228313902599475;0,00209479790142162;0;0,00168800835663434;0,00162907722253017
"667";"Eukaryota";"Ascomycota";"Eurotiomycetes";"Eurotiales";"Trichocomaceae";"Neosartorya";0,0225341353261002;0,0173664419576056;0,0211564217502782;0,0204433097688628;0,0133448777909058;0,0239424476807361
"668";"Eukaryota";"Chlorophyta";"Prasinophyceae";"Pseudoscourfieldiales";"Pycnococcaceae";"Nephroselmis";0;0,00122038914309216;0;0;0;0,00115193155112763
"669";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Oceanospirillales";"Oceanospirillaceae";"Neptuniibacter";0,00376879812377397;0,00286206623493843;0,0130820087014272;0,00460983977609916;0,0043035937747931;0,00304772441165259
"670";"Eukaryota";"Ascomycota";"Sordariomycetes";"Sordariales";"Sordariaceae";"Neurospora";0,0135885948821395;0,0151446309868841;0,0146635853099513;0,0207869188709283;0,0118160584964404;0,0159616317871574
"671";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Solanales";"Solanaceae";"Nicotiana";0,0217319501345506;0,00376149196137431;0,00662433260623319;0,00595127756050552;0,0011936021556757;0,00282164451887544
"672";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"unclassified (derived from Epsilonproteobacteria)";"unclassified (derived from Epsilonproteobacteria)";"Nitratiruptor";0,00188439906188698;0,00385920932391236;0,00362829639685091;0,00509636962699228;0,00266897555818116;0,00257579725374815
